shapeID,year,max,mean,min,stdDev,sum
Donji Vakuf,2006,9.405280113220215,4.057582848270735,0.40350285172462463,2.411323762257056,121.72748544812202
Donji Žabar,2006,1.7878446578979492,0.7095067102478019,0.20195932686328888,0.4415679992685178,37.6567208489951
Drvar,2006,6.604794979095459,2.9073355800883713,0.06460083276033401,2.0251876763264005,125.01542994379997
Fojnica,2006,9.967584609985352,3.885277225971222,0.5031874179840088,2.649139289652446,97.13193064928055
Foča,2006,9.332793235778809,3.5195050217211246,0.14325334131717682,2.6671111576907753,211.17030130326748
Foča-Ustikolina,2006,,,,,0.0
Gacko,2006,24.59700584411621,3.5895588396342246,0.06700459122657776,4.793026906162246,326.64985440671444
Glamoč,2006,11.967724800109863,4.084412747062743,0.09234904497861862,3.2073744365458032,98.02590592950583
Goražde,2006,10.528286933898926,5.126793140209501,0.3077445328235626,2.5248985895514995,209.87683761038033
Gornji Vakuf-Uskoplje,2006,6.016151428222656,3.2977467332130823,0.8109493255615234,1.3759842886299367,128.6121225953102
Gradačac,2006,10.41102409362793,1.891412029760623,0.08140762895345688,1.7852249996586604,227.740842987334
Gradiška,2006,16.727764129638672,2.0501804685804426,0.01560790091753006,2.8772697669936114,1118.9965396746115
Gračanica,2006,6.405768871307373,2.0291752236486684,0.07639554142951965,1.5799997873302787,261.17474515832527
Grude,2006,7.287714958190918,1.2206294230971482,0.05323408916592598,1.4683016154508122,139.91763936129271
Hadžići,2006,7.310951232910156,1.8954326389684852,3.4224987030029297E-4,1.34102181897236,370.64999428299416
Han Pijesak,2006,13.864306449890137,4.1110803080456595,0.40797606110572815,3.7490217958220424,172.6653729379177
Ilidža,2006,24.91320037841797,5.494526641511608,0.2511356472969055,5.405131834204158,2365.081285302896
Ilijaš,2006,7.198845386505127,2.0429544501863885,0.012175358831882477,1.7907952973469625,282.48051356518386
Istočna Ilidža,2006,20.378023147583008,4.151026682560335,0.4825459122657776,3.3110830354226244,541.3589935499078
Istočni Drvar,2006,,,,,0.0
Istočni Mostar,2006,,,,,0.0
Istočni Stari Grad,2006,3.2730023860931396,0.6075021411326109,0.06934231519699097,0.779335532874523,24.643145677944027
Istočno Novo Sarajevo,2006,12.651845932006836,2.1764301506277675,0.33234328031539917,2.4681277713329304,249.8456462718692
Jablanica,2006,6.52681827545166,2.3059214458746067,0.07426165044307709,1.7484738311787793,78.40132915973663
Jajce,2006,7.219644546508789,2.328138225470428,0.014179013669490814,1.8725484743008953,188.57919626310468
Jezero,2006,1.8239145278930664,0.7468106618949345,0.17998376488685608,0.5296854649478251,5.227674633264542
Kakanj,2006,6.644657611846924,1.1869343547267102,0.029150646179914474,1.3062026827349467,478.81397334128326
Kalesija,2006,5.318158149719238,1.556020326611019,0.03902697563171387,1.0138866760893765,136.36840101609042
Kalinovik,2006,4.691335201263428,2.5515031099319456,0.6630504727363586,1.3762872082387705,25.515031099319458
Kiseljak,2006,12.449793815612793,2.3898175166226716,0.12325221300125122,2.430910908861864,235.23301830285902
Kladanj,2006,5.933627605438232,2.055853367679649,0.008193783462047577,1.5686788824810693,92.5134015455842
Ključ,2006,6.49264669418335,2.9657648757652,1.1871803998947144,1.4410227843846002,80.0756516456604
Kneževo,2006,9.89168643951416,3.1602879944774838,0.04516509175300598,3.1990789264057486,85.32777585089207
Konjic,2006,6.705650806427002,2.4751893337911133,3.4224987030029297E-4,2.1039329365770265,142.54178575185293
Kostajnica,2006,9.054539680480957,4.557965279420218,0.43441689014434814,2.606841250966723,50.941964887637724
Kotor Varoš,2006,10.141616821289062,2.067561552010696,0.00739818811416626,2.2405856345004826,281.1883710734546
Kozarska Dubica,2006,13.948734283447266,3.872889797852892,0.07243269681930542,3.5854198552126695,470.2295726718564
Kreševo,2006,2.741745948791504,1.3572910792297788,0.15355384349822998,0.6988872487232142,61.07809856534004
Kupra na Uni,2006,,,,,0.0
Kupres,2006,,,,,0.0
Kupres (BiH),2006,16.454029083251953,2.7527218416153665,0.01626596599817276,3.3734402196772453,228.47591285407543
Laktaši,2006,7.425903797149658,1.80162060340042,0.02108316868543625,1.4260089904224296,863.2800717187863
Livno,2006,32.92325210571289,4.991516092055136,0.0423566997051239,6.313194124076898,693.8207367956638
Ljubinje,2006,11.345941543579102,4.972534866121254,0.040974754840135574,3.5809881969954236,94.47816245630383
Ljubuški,2006,17.2147274017334,2.6221404525494627,0.05632627382874489,3.2253770639853316,439.4707398472901
Lopare,2006,4.682868957519531,1.7760754636350877,0.09848478436470032,1.5293656227067272,78.1333903963075
Lukavac,2006,11.076120376586914,1.5322358545188672,0.014976009726524353,1.8677731391156007,890.8299082811556
Maglaj,2006,6.240561485290527,1.87386097315458,0.1519152969121933,1.4072541274961112,184.78473737625515
Milići,2006,7.804655075073242,3.7168616933127243,0.018556684255599976,2.284821307285045,111.50585079938173
Modriča,2006,11.769317626953125,1.9377547193489268,0.006434746086597443,2.157256019711641,349.00862255002943
Mostar,2006,19.692424774169922,3.8238331858238235,0.001950785517692566,3.640383635567193,3100.5888784298277
Mrkonjić Grad,2006,19.945693969726562,4.173341340040256,0.012443877756595612,4.373207277504888,425.43532601704493
Neum,2006,6.940272808074951,2.9075767678081315,0.36902952194213867,1.8178196644845963,72.64381014786512
Nevesinje,2006,9.22504711151123,4.588238839060068,0.8297981023788452,2.4629627949996786,146.82364284992218
Novi Grad,2006,12.861984252929688,6.607463952236259,0.9619148969650269,3.2403570059994267,134.8181762489618
Novi Grad,2006,24.91320037841797,6.484275706046033,0.37962546944618225,5.004543430705317,1650.4643097122505
Novi Travnik,2006,6.025879859924316,0.9453692801523852,0.019886106252670288,1.0245637925131603,111.02713412550443
Novo Sarajevo,2006,21.057100296020508,12.715772025654669,3.557056188583374,4.8286831008631,800.6448456623974
Odžak,2006,4.343640327453613,1.9994581006243368,0.04355426877737045,1.1602366465051783,48.25358882840065
Olovo,2006,6.175299167633057,2.7893345686404603,0.16812150180339813,1.9558425193643212,64.15469507873058
Orašje,2006,5.603414535522461,2.2062814288648034,0.18527254462242126,1.3401273185346287,237.32666507357473
Osmaci,2006,1.9220705032348633,1.1062566041946411,0.5854372978210449,0.41516178381720775,8.850052833557129
Oštra Luka,2006,,,,,0.0
Pale,2006,13.893217086791992,4.026174478511127,0.04528946429491043,3.686832742634779,715.7117220035664
Pale-Prača,2006,,,,,0.0
Pelagićevo,2006,10.41102409362793,0.7978119279660126,0.04283599182963371,1.9212793603357103,51.51987850124051
Petrovac,2006,10.492046356201172,4.0793592625068475,0.4514520466327667,2.7862068931939623,104.55957701860689
Petrovo,2006,5.220223426818848,1.3067501094166323,0.001459069550037384,1.1413220455858488,55.18585069924593
Posušje,2006,15.869029998779297,2.5941032438735347,0.010868221521377563,2.803702571499653,509.4615311889672
Prijedor,2006,15.252482414245605,2.823850582924239,0.033713262528181076,2.8175439803922764,991.1715546064079
Prnjavor,2006,10.151920318603516,2.1950923907476785,0.00293104350566864,2.2835293827816407,327.0687662214041
Prozor-Rama,2006,10.841285705566406,1.995577978352978,0.00876125693321228,2.667941381615504,145.67719241976738
Ravno,2006,4.647639274597168,1.5339394034709701,0.5683266520500183,0.8207266215124506,29.018524244486116
Republika Srpska,2006,8.05903148651123,3.1502798823449227,0.1720919907093048,2.0011742654066764,193.84722209362425
Ribnik,2006,8.362372398376465,2.1324524166328565,0.10095921158790588,2.5861219866163596,29.854333832859993
Rogatica,2006,8.688156127929688,3.739703279349112,0.7780226469039917,2.2582221551855537,231.86160331964493
Rudo,2006,2.684354543685913,0.5081006756640989,0.017960965633392334,0.7172877247911686,7.131342424320824
Sanski Most,2006,6.2577362060546875,2.585459320149461,0.06548428535461426,1.7808700339874857,157.7130185291171
Sapna,2006,,,,,0.0
Sokolac,2006,16.484121322631836,4.38303315086463,0.6450071930885315,3.07691049390983,425.15421563386917
Srbac,2006,6.5518798828125,1.8665223241679432,0.10594833642244339,1.8802262729987955,197.8147678848575
Srebrenica,2006,14.258380889892578,2.261931790167419,0.021694406867027283,2.8661102874336426,250.51559850160103
Srebrenik,2006,5.835000514984131,1.6539735635595323,0.005370236933231354,1.308018956649137,322.91401514435813
Stari Grad,2006,12.128606796264648,2.7169711577771887,0.18841835856437683,2.8499041351662777,246.82883859241707
Stolac,2006,17.727304458618164,5.771271858364344,0.49503347277641296,5.175058927965594,138.51052460074425
Teočak,2006,1.1909109354019165,0.8088247635385871,0.22162485122680664,0.3358288298254883,3.89821817407421
Teslić,2006,20.82302474975586,3.8554700974874745,0.03583433851599693,4.304471048717765,632.2970959879458
Tešanj,2006,5.961258411407471,2.1629289629376136,0.28185832500457764,1.364637666376365,218.40493281051224
Tomislavgrad,2006,10.635457038879395,2.406825381039663,0.003138303756713867,2.9015555957329457,315.29412491619587
Travnik,2006,13.98524284362793,2.1819956080039504,0.10101880133152008,2.2647230819536524,875.2968420938828
Trebinje,2006,9.800201416015625,3.632532784076285,0.0027795806527137756,2.273128887409161,497.65699141845107
Trnovo (BiH),2006,11.500812530517578,5.884735122602508,0.9351252317428589,2.903060420351586,146.42605628593296
Trnovo (RS),2006,6.555713176727295,1.907549060409175,0.2507820129394531,1.8110513027506487,38.143500623632875
Tuzla,2006,26.234203338623047,2.2601657874431176,0.0027792975306510925,3.2879139850594203,2414.220460194291
Ugljevik,2006,11.242228507995605,2.6875998580177374,0.04296835511922836,2.2165389584434196,223.84017954737536
Usora,2006,6.833771228790283,1.7437143224725733,0.23683947324752808,1.2233767730757674,228.14621433323504
Ustiprača,2006,5.188117027282715,0.9848266507470794,0.010193385183811188,1.588495972256172,27.62149100448279
Vareš,2006,1.375390887260437,0.7032588415313512,0.002467893064022064,0.35195838501405524,11.25214146450162
Velika Kladuša,2006,6.577686309814453,2.1828577479276663,0.051316987723112106,1.5903761592570822,196.91944954246284
Visoko,2006,10.49683952331543,2.7724595090425312,0.12209303677082062,2.0427377039015524,505.1203777670861
Vitez,2006,6.056445121765137,2.544474499485354,0.14001458883285522,1.3949834281564992,361.724490513112
Vlasenica,2006,16.374479293823242,5.540196399390697,0.9311689734458923,4.035362975942624,221.6078559756279
Vogošća,2006,11.85384750366211,3.763732899035847,0.07406702637672424,2.7051157618000112,928.8154807977525
Vukosavlje,2006,4.343640327453613,1.9542709547001844,0.16233816742897034,1.1974721865698648,51.33218374345817
Zavidovići,2006,7.971771717071533,2.095734741337396,0.007290177047252655,1.6146680019995048,187.92576704086625
Zenica,2006,16.997217178344727,2.5107142310145587,0.022490456700325012,3.230145254424196,1074.4773855544618
Zvornik,2006,19.203889846801758,2.7981622116493248,0.1931879222393036,2.765388622857655,450.6028747418348
Čajniče,2006,5.717133522033691,2.3030782797757317,0.3627311885356903,1.7023305289893063,39.15233075618744
Čapljina,2006,6.001181602478027,1.7806029521765099,0.15263745188713074,1.4234305520143313,305.5933631335403
Čelinac,2006,6.040884017944336,1.7600429338225407,0.04874388501048088,1.4387860193140145,118.0402127616984
Čelić,2006,4.205844402313232,1.2852817621274666,0.0027792975306510925,1.2974446911951165,17.646162545914745
Čitluk,2006,6.276317596435547,2.2844262059287312,0.16845902800559998,1.4381592180248288,440.8852992101043
Šamac,2006,7.001838207244873,1.3074720197056295,0.05978746712207794,1.3253013196004544,296.64232823556546
Šekovići,2006,16.062265396118164,8.043584665017468,0.1420225352048874,5.181063628785298,112.61018531024456
Šipovo,2006,14.43741226196289,4.704623934701085,0.057670239359140396,3.5885491194578147,235.23119673505425
Široki Brijeg,2006,8.865277290344238,2.001780301406911,0.03323274105787277,2.240567940475462,536.2651675686678
Žepče,2006,12.549236297607422,2.164870069427213,0.00930224359035492,2.8466447964024346,183.09706975426158
Živinice,2006,34.51377868652344,2.5735309285191525,0.028824664652347565,4.454277352880772,1504.0219360173478
Banja Luka,2007,45.80288314819336,5.250039424228816,0.009503044188022614,7.308739322444572,4667.882111446486
Banovići,2007,5.247041702270508,0.9917021255803526,0.15717679262161255,1.0293732848638648,99.00687338441026
Berkovići,2007,,,,,0.0
Bihać,2007,8.578315734863281,2.2466483605306293,0.01111312210559845,1.870044471393241,858.3077775799761
Bijeljina,2007,18.37519645690918,2.3720263658634977,0.06093604490160942,2.5970951910322575,1557.8725005857063
Bileća,2007,12.792960166931152,3.1229986144105593,0.013912089169025421,2.829840406701778,234.22489608079195
Bosanska Krupa,2007,15.979238510131836,2.694393209992878,0.05454440414905548,3.5182442768113145,167.05237901955843
Bosanski Petrovac,2007,12.052141189575195,4.190957938481894,0.30006372928619385,3.4551081761562834,114.68433135186925
Bosansko Grahovo,2007,4.11015510559082,0.717666012738508,0.13691985607147217,1.3144051920971425,4.742224437115239
Bratunac,2007,4.64298152923584,1.6700973589393624,0.1326402723789215,0.9913926737132036,126.65232442027214
Brcko District,2007,22.982112884521484,1.5540254027661873,0.03398251533508301,3.0628532776822945,1967.621645940826
Breza,2007,6.545345306396484,2.2974540819465186,0.35920751094818115,1.470001269386105,195.77011665339566
Brod,2007,11.754667282104492,2.383971237340047,0.025969140231609344,2.8683851291491878,296.7903956886162
Bugojno,2007,6.597182273864746,2.392267798034238,0.10321982204914093,1.556233132260065,339.7020273208618
Busovača,2007,6.611170768737793,1.365177639372898,0.035499393939971924,1.451410851336719,121.50080990418792
Bužim,2007,4.594686031341553,1.8892316280159196,0.047216709703207016,1.2231005900846574,104.44116964760948
Cazin,2007,9.185712814331055,1.5022844206077284,0.0029326602816581726,1.8102560781130073,418.86635302270156
Centar,2007,20.405628204345703,6.897455559784719,0.18134644627571106,6.763280161575515,938.5949330373722
Derventa,2007,9.748101234436035,3.0130940045118333,0.002085670828819275,2.348786755917323,376.63675056397915
Doboj,2007,15.165234565734863,1.8090620729951752,0.04839678853750229,2.424712475717607,668.8563617332749
Doboj East,2007,3.1043593883514404,1.2696468566363537,0.06195242702960968,0.8479631295519621,134.86637021846633
Doboj Jug,2007,2.933396577835083,1.1296178785288145,0.24593088030815125,0.6930548784888224,44.94107206931302
Dobretići,2007,,,,,0.0
Domaljevac-Šamac,2007,2.0346155166625977,0.4717688689354689,0.07935504615306854,0.4348147401775335,44.884645212719256
Donji Vakuf,2007,7.330549716949463,2.9304358291129273,0.08455497026443481,2.02381006409673,87.91307487338781
Donji Žabar,2007,1.8258247375488281,0.7343572898796377,0.20865467190742493,0.34213319729461444,38.9756531812981
Drvar,2007,7.560441970825195,2.6815634168857754,0.3521457016468048,1.7507519922285386,115.30722692608833
Fojnica,2007,10.758323669433594,4.441630473136902,0.45247024297714233,3.1215821478621093,111.04076182842255
Foča,2007,12.928503036499023,2.823502877727151,0.07072774320840836,3.0622635989307128,158.11616115272045
Foča-Ustikolina,2007,0.045482948422431946,0.04249231889843941,0.03950168937444687,0.0029906295239925385,0.08498463779687881
Gacko,2007,12.400413513183594,2.20374910566178,0.10415299236774445,2.325744304120816,200.54116861522198
Glamoč,2007,11.077675819396973,2.7751892088697505,5.493685603141785E-4,3.2544790823476504,72.15491943061352
Goražde,2007,8.049555778503418,3.9617635199518975,0.018129386007785797,1.904052720109672,164.68507180976516
Gornji Vakuf-Uskoplje,2007,9.467475891113281,3.5443741862590494,0.8878427147865295,2.208565831494544,138.23059326410294
Gradačac,2007,4.972684383392334,1.63446633617038,0.07262123376131058,1.138840183202101,196.80256621872684
Gradiška,2007,26.322614669799805,2.057772162196764,0.006723165512084961,3.867999576958901,1182.8155085254534
Gračanica,2007,9.993412971496582,2.539199759259153,0.07093378901481628,2.2055811029913817,326.8199031319398
Grude,2007,4.843557357788086,1.1469671519950484,0.04821865260601044,1.2942713544130884,131.47392099143244
Hadžići,2007,7.368276119232178,1.659086224057797,6.47522509098053E-4,1.4389414574850057,322.09044518424014
Han Pijesak,2007,7.462766647338867,3.65360782685734,0.588614821434021,2.213070031640581,153.45152872800827
Ilidža,2007,23.415897369384766,5.483288221844482,0.21760860085487366,5.913896512273594,2360.2437846835915
Ilijaš,2007,6.543635845184326,1.5716191497577694,0.0802462249994278,1.409830470503051,224.56280525715326
Istočna Ilidža,2007,12.911348342895508,3.3230826221280996,0.3398233652114868,2.9543453318033404,433.38210071173364
Istočni Drvar,2007,,,,,0.0
Istočni Mostar,2007,,,,,0.0
Istočni Stari Grad,2007,3.8824563026428223,0.6125346955746426,0.03660927340388298,0.8159262361203747,19.334477508550183
Istočno Novo Sarajevo,2007,11.473438262939453,1.5292411013937286,0.27907344698905945,2.029763533611043,175.55088141607303
Jablanica,2007,5.335162162780762,1.9461931884288788,0.08276992291212082,1.4920034863045486,66.17056840658188
Jajce,2007,5.436642646789551,1.7652656636866075,0.049015942960977554,1.2618052055328577,148.28231574967504
Jezero,2007,3.9492831230163574,1.524287263552348,0.32442474365234375,1.1409100571956132,13.71858537197113
Kakanj,2007,7.076388359069824,1.1652442824998772,0.018418312072753906,1.2483579674851026,468.89886886337223
Kalesija,2007,2.8775010108947754,1.1601514911246744,0.045142002403736115,0.686599014188519,101.67476675942832
Kalinovik,2007,16.74081802368164,7.0766503512859344,0.3925071358680725,5.087730362575878,127.37970632314682
Kiseljak,2007,8.374180793762207,1.920861915466617,0.09228929132223129,1.7994140991313499,189.073074816518
Kladanj,2007,6.278948783874512,1.5693400317373185,0.02642768621444702,1.6909436889264138,81.60568165034056
Ključ,2007,8.087387084960938,3.7098301627017833,0.5530213117599487,2.116928066374034,100.16541439294815
Kneževo,2007,11.30261516571045,3.538332288619131,0.005245409905910492,3.679566724262355,84.91997492685914
Konjic,2007,5.384022235870361,2.390462821850983,0.012232460081577301,1.6819032228623125,124.30406673625112
Kostajnica,2007,7.869156360626221,3.9609230251270433,0.626908004283905,1.9972332417450644,44.26913969259636
Kotor Varoš,2007,11.583420753479004,2.0165474031652724,0.004493683576583862,2.4581943007790437,268.2008046209812
Kozarska Dubica,2007,12.814550399780273,2.7221833108764892,0.009698785841464996,2.894775403812799,341.4044880985922
Kreševo,2007,2.4926536083221436,1.1359587381283442,0.11883696913719177,0.6628617856434642,51.11814321577549
Kupra na Uni,2007,,,,,0.0
Kupres,2007,,,,,0.0
Kupres (BiH),2007,12.950451850891113,2.660504050044851,0.011179685592651367,2.8841498745000282,234.12435640394688
Laktaši,2007,6.994862079620361,2.010063256512902,0.004662945866584778,1.6181530680003462,967.179378225961
Livno,2007,15.24609661102295,3.273383955988619,0.013219833374023438,3.0962887052523995,471.36728966236115
Ljubinje,2007,8.070746421813965,3.8976663602025887,0.3834655284881592,2.3746564493183198,74.05566084384918
Ljubuški,2007,10.41680908203125,2.166884359080919,0.04821865260601044,2.249666466836959,363.1698185819621
Lopare,2007,4.229757308959961,1.295608830820871,0.04578095301985741,1.1701393804263134,64.77027990315476
Lukavac,2007,13.032941818237305,1.362275731691817,0.014490120112895966,1.8761162861041816,772.9445656463943
Maglaj,2007,5.65025520324707,1.7115991964037303,0.07889080047607422,1.416891962796781,168.78381722654197
Milići,2007,6.757814884185791,3.1322859812241335,0.40900918841362,1.8031663122597157,81.43943551182747
Modriča,2007,12.751402854919434,2.0479017581438197,0.0030928626656532288,2.425151130426341,372.9429876262066
Mostar,2007,15.177675247192383,3.1935063053554513,0.05933962017297745,2.666566310559637,2583.0957530835685
Mrkonjić Grad,2007,26.06720733642578,5.648414734187564,0.009503044188022614,6.865363566877188,595.4979675054842
Neum,2007,8.032258033752441,3.281313863862553,0.1399448961019516,2.1265373310674125,81.98137500654246
Nevesinje,2007,7.382270336151123,4.494519097730517,0.8456724286079407,1.884440134523901,143.82461112737656
Novi Grad,2007,14.156559944152832,5.837097421738131,0.8111230134963989,3.6588739325887514,119.09967798158235
Novi Grad,2007,19.50053596496582,5.9910982329633375,0.3582211136817932,4.69337672915876,1524.9342035636016
Novi Travnik,2007,3.483099937438965,0.9735301189069411,0.013218656182289124,0.7704715545079763,103.62560006859255
Novo Sarajevo,2007,22.87038230895996,11.441102932312624,1.5671234130859375,6.742791614733251,720.3856811027902
Odžak,2007,4.104361057281494,1.8374411538400686,0.04191708192229271,1.076451473476066,44.34357984600698
Olovo,2007,5.452366352081299,2.414730911669524,0.7706286311149597,1.3212190623061706,55.53881096839905
Orašje,2007,6.379618167877197,1.9616601073346431,0.21292203664779663,1.3319155923970987,211.01308527133043
Osmaci,2007,0.6713182926177979,0.4096667617559433,0.22963297367095947,0.18523490186196,1.6386670470237732
Oštra Luka,2007,,,,,0.0
Pale,2007,17.96314811706543,5.010677765850908,0.014703825116157532,4.5964448914493055,865.6682704884778
Pale-Prača,2007,,,,,0.0
Pelagićevo,2007,3.737231731414795,0.6248020081726391,0.02261650562286377,0.7321935305056129,39.72270649605814
Petrovac,2007,7.757149696350098,3.0185789867151804,0.09231986850500107,2.21179308540536,53.221690683417464
Petrovo,2007,6.557598114013672,1.4436862062473632,0.12590119242668152,1.3848775043610313,59.5251638136658
Posušje,2007,12.472317695617676,1.9077801095020461,0.006477244198322296,2.0169896170093713,380.39639085345704
Prijedor,2007,14.770078659057617,2.6666845630917866,0.005010373890399933,2.741965608293998,938.6729662083089
Prnjavor,2007,6.744332313537598,1.5952258048284995,0.002596147358417511,1.6471693195744141,242.47432233393192
Prozor-Rama,2007,5.7083659172058105,1.4981968002021313,0.03816242143511772,1.5480300618120402,112.36476001515985
Ravno,2007,7.741166114807129,1.2164431094388115,0.17514066398143768,1.2177961363433636,23.012241411501282
Republika Srpska,2007,14.982693672180176,3.46087010091372,0.023614011704921722,3.678959619658797,206.03713334106348
Ribnik,2007,2.2788519859313965,0.7438441650433973,0.12525823712348938,0.5677727964583756,8.182285815477371
Rogatica,2007,15.674785614013672,4.89708601451311,0.48100191354751587,3.5334137039253046,298.7222468852997
Rudo,2007,2.938693046569824,1.0021408622394938,0.14203676581382751,0.7969454708861724,17.0717643355622
Sanski Most,2007,5.083322525024414,2.2878321819007397,0.08424758166074753,1.294831626583751,141.84559527784586
Sapna,2007,,,,,0.0
Sokolac,2007,10.306387901306152,4.200658709527208,0.01862993836402893,2.178792316026888,436.86850579082966
Srbac,2007,13.612662315368652,1.7654547078504859,0.01637417823076248,2.713500141782168,190.63449168887502
Srebrenica,2007,26.29636001586914,2.713013083311976,0.01340021938085556,5.150023671478302,286.9091130104865
Srebrenik,2007,8.704906463623047,1.5165431651179107,0.04898473992943764,1.5700065518180943,303.75467513096976
Stari Grad,2007,17.878902435302734,2.6840263230099453,0.21386867761611938,3.629759440185205,243.83589725038584
Stolac,2007,9.065743446350098,3.529966818789641,0.859221875667572,2.532653328356849,84.71920365095139
Teočak,2007,0.4170698821544647,0.3019383300408006,0.13698408007621765,0.09649058867928847,1.4552243436084076
Teslić,2007,11.624157905578613,2.262219124029912,2.7818232774734497E-4,2.4354885281792513,432.08385268971324
Tešanj,2007,4.568339824676514,1.7646919314970277,0.2078334093093872,1.0872493992089993,178.19236291810577
Tomislavgrad,2007,11.667716979980469,1.9140743837351837,0.010379977524280548,2.080856002399638,241.17337235063314
Travnik,2007,8.625093460083008,1.6259047317741138,0.10477368533611298,1.462255372184618,645.7200941028551
Trebinje,2007,16.270618438720703,3.9409458629629563,0.00815252959728241,3.6222375755832803,559.6143125407398
Trnovo (BiH),2007,11.135826110839844,3.326199054776768,0.2458343803882599,3.0706525550750934,72.78506166923279
Trnovo (RS),2007,6.353979110717773,1.5178951081052892,0.04957094416022301,1.638831557609772,30.351949632270077
Tuzla,2007,14.031700134277344,1.6873915226355019,0.015388593077659607,2.1969056341857645,1801.2077351426817
Ugljevik,2007,5.856330394744873,1.79450689516916,0.03241284564137459,1.2506238519609991,149.4577938807946
Usora,2007,7.446126461029053,1.6733892656042728,0.17114867269992828,1.2537559560620657,218.94493904949397
Ustiprača,2007,3.399735450744629,0.981205220111194,0.018129386007785797,1.0755425329287638,26.896566621871553
Vareš,2007,2.6765167713165283,1.3145708453337202,0.0061674416065216064,0.9557772737610543,26.39967568217247
Velika Kladuša,2007,4.7576494216918945,1.9179456254661378,0.08095204830169678,1.299452701053492,173.02125948322754
Visoko,2007,8.884584426879883,2.385960133214042,0.08283013105392456,1.8285083158871838,434.70322285878893
Vitez,2007,7.252680778503418,2.3049425608923326,0.11173485219478607,1.4360825709721379,327.67244225454095
Vlasenica,2007,19.063573837280273,6.732661390304566,0.5498221516609192,4.777214744602285,269.3064556121826
Vogošća,2007,14.049856185913086,3.3596365691667174,0.08147084712982178,2.794775888471039,830.0805584461957
Vukosavlje,2007,3.985222816467285,1.1863359181195385,0.21564576029777527,0.9881024854265477,31.16109011593987
Zavidovići,2007,6.926822662353516,2.0165450926189115,0.009289011359214783,1.5527366406814072,180.8247846581334
Zenica,2007,13.963557243347168,2.1836483347065188,0.018418312072753906,2.582403110703785,933.33411488758
Zvornik,2007,6.036986351013184,2.0620780666376004,0.1490010917186737,1.4303347903794348,332.06734795453497
Čajniče,2007,8.753616333007812,2.776348206318087,0.07574214786291122,2.451760627574939,49.97426771372557
Čapljina,2007,7.203956604003906,1.9104111873192429,0.04740258678793907,1.5896837761820453,327.8715105954484
Čelinac,2007,6.067836761474609,1.7656132722174076,0.015430077910423279,1.4476030089916598,116.64818351783005
Čelić,2007,2.5893783569335938,1.6361840909991816,0.019909285008907318,0.8057900925957565,20.256600687389863
Čitluk,2007,8.318761825561523,2.3947356190179243,0.1293974071741104,1.8819234998376562,462.17458335038486
Šamac,2007,6.173041343688965,1.256187504488035,0.04159153252840042,1.298456507539769,285.00677675355007
Šekovići,2007,1.1648056507110596,0.35108316093683245,0.003724128007888794,0.3514921744760741,3.5108316093683243
Šipovo,2007,10.681055068969727,4.037929087877274,0.6860973238945007,2.342827616840076,201.89645439386368
Široki Brijeg,2007,6.367768287658691,1.4340463652491302,0.008305571973323822,1.5206121033017344,385.6066320486367
Žepče,2007,5.719446659088135,1.5182948458307572,0.007044002413749695,1.5513443054611313,121.63625649206486
Živinice,2007,11.04422664642334,1.3730451949025273,0.015752039849758148,1.5156559757233183,783.2119016272035
Banja Luka,2008,25.894250869750977,4.113441454941891,0.0015924647450447083,5.253484606140711,3737.4406436742815
Banovići,2008,5.291663646697998,1.4483866984104687,0.17254167795181274,1.1285040813148495,144.6001120318969
Berkovići,2008,,,,,0.0
Bihać,2008,10.50492000579834,2.0348596654182427,0.0013210028409957886,2.313578867736501,783.5007696042751
Bijeljina,2008,10.64166259765625,2.12057060223627,0.05181756988167763,1.9903565113244444,1392.724243843614
Bileća,2008,13.869821548461914,3.682587203425421,0.004988044500350952,3.8390428265423546,261.4636914432049
Bosanska Krupa,2008,8.243245124816895,2.3432735901442356,7.005780935287476E-5,2.1312179349334666,149.96950976923108
Bosanski Petrovac,2008,4.364017486572266,1.5146087482379411,0.2689749598503113,1.0249913781417526,41.44682292237001
Bosansko Grahovo,2008,14.711455345153809,6.992268377227324,0.4881649315357208,4.436223580829312,88.15742287366999
Bratunac,2008,5.687058448791504,1.7998931146922064,0.03720176964998245,1.317132848449827,158.16472515303124
Brcko District,2008,29.728534698486328,1.5711297593434863,0.025101549923419952,3.02326485987024,1990.8493729356314
Breza,2008,5.258458614349365,2.29477171843383,0.45462313294410706,1.0882718837947738,195.54154772489682
Brod,2008,34.76721954345703,4.025913566155133,0.0014111176133155823,5.925365722172028,505.2284707079623
Bugojno,2008,8.298911094665527,2.4139428603607165,0.05223746597766876,2.0950611644322694,342.77988617122173
Busovača,2008,6.376492023468018,1.640145985880396,0.03253927826881409,1.5516331085512634,149.25328471511602
Bužim,2008,4.447689056396484,1.1928432195059517,0.03886650130152702,1.1077084049350325,65.94317986421726
Cazin,2008,10.67963981628418,1.2664470806792911,5.975663661956787E-4,1.7941488841118174,358.4591548827786
Centar,2008,23.134946823120117,7.386833598113021,0.23891672492027283,6.967046672249047,1005.1887288412628
Derventa,2008,16.974672317504883,3.661838521199827,0.019789010286331177,3.5184102648177067,479.70084627717733
Doboj,2008,19.702482223510742,2.1660798254264364,0.05109277367591858,2.8825501504594917,805.187084910478
